Time,PLCCellID_CE,PLCCellIDClass_CE,PLCTrayID_CE,K_Value,3.45V_mAH,3.5-2.8V_mAH,acirVP12_CE,acirRP12_CE,CellThicknessP12_CE
2026/8/23 20:12,MW2016B10484,A42,A19908,-0.03243,52286.4,52402.1,3.22E+00,6.40E-04,18034
2026/8/23 20:11,MW2016B10485,A42,A19908,-0.0282,51231.6,54209.6,3.22E+00,6.10E-04,18080
2026/8/23 20:11,MW2016B11123,A42,A19908,-0.03615,52065.3,54097.5,3.23E+00,6.10E-04,18022
2026/8/23 20:10,MW2016B11126,A42,A19908,-0.02008,53565.9,49497.4,3.23E+00,6.20E-04,18271
2026/8/23 20:10,MW2017B18671,B43,A23973,-0.0206,54829.9,49933.3,3.23E+00,7.70E-04,18702
2026/8/23 20:10,MW2017B29713,A42,A19908,-0.02063,51814.1,53677.2,3.22E+00,6.90E-04,17872
2026/8/23 20:09,MW2017B29713,A42,A19908,-0.04024,54221.7,53489.4,3.22E+00,6.90E-04,17872
2026/8/23 20:09,MW2017B22346,B42,A23973,-0.0263,52343.2,54961.6,3.23E+00,7.70E-04,18407
2026/8/23 19:58,MW2017B22352,B43,A23973,-0.01181,53774.9,49166.1,3.23E+00,7.60E-04,18500
2026/8/23 19:58,MW2017B18665,O,A23973,-0.03081,54320.4,50212.3,0.00E+00,0.00E+00,18313
2026/8/23 19:58,MW2017B29712,A42,A19908,-0.02498,54495.3,51221.2,3.22E+00,7.40E-04,17912
2026/8/23 19:53,MW2017B29712,A42,A19908,-0.0234,52965.3,54294.1,3.22E+00,7.40E-04,17912
2026/8/23 19:53,MW2017B29711,A42,A19908,-0.0111,53979.4,51863.5,3.23E+00,6.60E-04,17819
2026/8/23 19:52,MW2016B07283,A43,A23973,-0.03845,53978.3,51466.7,3.23E+00,7.20E-04,18464
2026/8/23 19:52,MW2016B10588,A42,A19908,-0.02656,52426.8,54125.2,3.22E+00,6.30E-04,18133
2026/8/23 19:52,MW2017B15496,C43,A23973,-0.02108,52258.8,53993.4,3.22E+00,7.00E-04,18635
2026/8/23 19:52,MW2016B13312,B41,A19908,-0.02447,51063.9,51330.7,3.23E+00,5.90E-04,18267
2026/8/23 19:51,MW2017B16983,A42,A23973,-0.04169,51439.8,54138.9,3.22E+00,6.10E-04,18502
2026/8/23 19:51,MW2017B28609,A43,A20412,-0.0344,51879.4,51100.3,3.22E+00,7.50E-04,18298
2026/8/23 19:51,MW2017B26927,A41,A20412,-0.03474,51150.4,52464.8,3.23E+00,7.60E-04,17961
2026/8/23 19:50,MW2017B28608,A43,A20412,-0.03501,50340.4,54464.7,3.22E+00,7.60E-04,18271
2026/8/23 19:50,MW2017B26418,A42,A20412,-0.03856,52953.3,50033.2,3.23E+00,7.30E-04,17929
2026/8/23 19:50,MW2017B26418,A42,A20412,-0.03974,52538.5,50270.4,3.23E+00,7.30E-04,17929
2026/8/23 19:49,MW2017B28607,A43,A20412,-0.0131,52412.9,53574.8,3.22E+00,7.30E-04,18206
2026/8/23 19:49,MW2017B28625,A43,A20412,-0.03654,52045.2,50828.5,3.22E+00,6.60E-04,17787
2026/8/23 19:48,MW2017B24931,A41,A20412,-0.0113,54163.3,52541.2,3.23E+00,6.10E-04,17942
2026/8/23 19:48,MW2017B33395,AC20,A20412,-0.062,51381.3,54067.8,3.22E+00,8.40E-04,18023
2026/8/23 19:48,MW2017B24932,A42,A20412,-0.02311,50887.5,49726.1,3.22E+00,6.10E-04,18013
2026/8/23 19:47,MW2017B26592,A42,A20412,-0.01325,50332.5,51432.8,3.23E+00,7.80E-04,17706
2026/8/23 19:47,MW2017B24754,C41,A20412,-0.03788,53584.3,53390.2,3.21E+00,6.50E-04,18247
2026/8/23 19:46,MW2017B26593,A42,A20412,-0.03584,50955.1,50690.8,3.23E+00,7.70E-04,17393
2026/8/23 19:46,MW2045B56576,AC20,A24017,-0.0586,50637.3,54783.7,3.24E+00,8.80E-04,18051
2026/8/23 19:45,MW2045B13832,AC20,A24017,-0.01367,53502.6,54460.3,3.24E+00,8.10E-04,18126
2026/8/23 19:45,MW2045B30127,AC20,A24017,-0.01085,53703.3,50553.3,3.24E+00,9.30E-04,18024
2026/8/23 19:45,MW2044B23290,C43,A24017,-0.01185,53258.7,54839.3,3.24E+00,7.90E-04,18138
2026/8/23 19:44,MW2045B30545,AC20,A24017,-0.03211,54683.1,54779.6,3.23E+00,8.10E-04,18064
2026/8/23 19:44,MW2045B29053,AC20,A24017,-0.04071,54742.7,54865.7,3.23E+00,9.00E-04,18217
2026/8/23 19:44,MW2045B29051,AC20,A24017,-0.01183,52028.4,53953.5,3.23E+00,8.70E-04,18232
2026/8/23 19:43,MW2045B29048,AC20,A24017,-0.03806,51970.6,53176.8,3.23E+00,8.80E-04,18207
2026/8/23 19:43,MW2045B32799,AC20,A24017,-0.02295,53984.3,53672.6,3.23E+00,8.60E-04,18136
2026/8/23 19:42,MW2045B32784,AC20,A24017,-0.0376,50626.4,54076.8,3.23E+00,8.80E-04,18176
2026/8/23 19:42,MW2017B24717,C41,A01222,-0.03986,51080.8,50014.8,3.21E+00,5.30E-04,18530
2026/8/23 19:42,MW2045B26868,AC20,A24017,-0.0651,53289.9,53412.3,3.23E+00,9.00E-04,17978
2026/8/23 19:41,MW2017B22287,A43,A01222,-0.03484,52404.4,52873.2,3.23E+00,6.80E-04,18719
2026/8/23 19:41,MW2045B30094,AC20,A24017,-0.0483,52338.2,49113.4,3.24E+00,8.80E-04,18045
2026/8/23 19:41,MW2019B00781,A43,A01222,-0.01463,52443.5,52150.9,3.23E+00,6.90E-04,18637
2026/8/23 19:41,MW2017B26086,A43,A11126,-0.03455,52352.4,52577.1,3.23E+00,7.60E-04,17861
2026/8/23 19:41,MW2017B12023,A43,A01222,-0.0666,51358.1,50215.8,3.22E+00,5.80E-04,18762
2026/8/23 19:40,MW2017B26085,A43,A11126,-0.01648,52295.8,54316.6,3.23E+00,7.70E-04,17880
2026/8/23 19:40,MW2027B09716,B43,A01222,-0.02435,52412.8,52388.4,3.22E+00,4.50E-04,19230
2026/8/23 19:40,MW2017B26083,A43,A11126,-0.082,52633.9,54775.3,3.22E+00,7.70E-04,17975
2026/8/23 19:40,MW2017B22291,B43,A01222,-0.02543,51937.4,53856.8,3.23E+00,6.70E-04,18713
2026/8/23 19:39,MW2017B26081,A43,A11126,-0.0184,54037.5,52293.2,3.22E+00,7.70E-04,17798
2026/8/23 19:39,MW2017B23406,A42,A01222,-0.03614,51372.4,49623.4,3.23E+00,5.70E-04,18621
2026/8/23 19:39,MW2017B26084,A43,A11126,-0.03095,50577.4,49375.1,3.23E+00,7.70E-04,17942
2026/8/23 19:39,MW2017B23405,A42,A01222,-0.03377,51347.8,51397.5,3.23E+00,5.90E-04,18499
2026/8/23 19:39,MW2017B24381,AC20,A11126,-0.02566,53998.6,53877.1,3.23E+00,8.70E-04,17797
2026/8/23 19:38,MW2017B23408,A42,A01222,-0.02227,53750.5,54390.5,3.22E+00,4.80E-04,18495
2026/8/23 19:38,MW2017B24384,AC20,A11126,-0.0577,52251.9,54652.8,3.22E+00,8.60E-04,17718
2026/8/23 19:38,MW2017B23407,A42,A01222,-0.01243,52431.8,52289.7,3.23E+00,5.80E-04,18563
2026/8/23 19:38,MW2017B26080,A43,A11126,-0.03867,51091.3,52046.3,3.23E+00,7.80E-04,17785
2026/8/23 19:38,MW2017B18713,A43,A11126,-0.03676,54794.5,54717.1,3.23E+00,7.80E-04,18056
2026/8/23 19:37,MW2017B24719,A42,A01222,-0.0129,53233.1,53713.5,3.22E+00,5.10E-04,18629
2026/8/23 19:37,MW2017B18660,A43,A11126,-0.03133,54944.3,52015.3,3.23E+00,7.70E-04,17788
2026/8/23 19:37,MW2017B23434,A42,A01222,-0.03879,54786.3,49557.3,3.22E+00,5.40E-04,18408
2026/8/23 19:37,MW2017B26733,C42,A11126,-0.03369,53037.3,49085.7,3.22E+00,7.00E-04,17791
2026/8/23 19:36,MW2017B26733,C42,A11126,-0.01978,51626.2,51031.6,3.22E+00,7.00E-04,17791
2026/8/23 19:35,MW2017B18707,A43,A24446,-0.0478,51151.4,53304.1,3.22E+00,6.60E-04,18731
2026/8/23 19:35,MW2017B26734,C42,A11126,-0.01045,54722.1,54913.9,3.22E+00,6.60E-04,17563
2026/8/23 19:35,MW2017B18708,A42,A24446,-0.02252,51562.8,54215.6,3.23E+00,6.70E-04,18652
2026/8/23 19:35,MW2017B18782,A42,A24446,-0.0136,51498.8,52487.6,3.23E+00,7.00E-04,18607
2026/8/23 19:34,MW2017B18784,A43,A24446,-0.03877,54668.4,50573.7,3.23E+00,6.70E-04,18546
2026/8/23 19:34,MW2017B18784,A43,A24446,-0.01376,50967.1,54060.1,3.23E+00,6.70E-04,18546
2026/8/23 19:33,MW2017B18785,A42,A24446,-0.01083,53121.8,52932.9,3.23E+00,6.80E-04,18721
2026/8/23 19:33,MW2017B24936,A42,A24446,-0.01668,51919.2,54983.4,3.23E+00,5.10E-04,18633
2026/8/23 19:32,MW2017B24937,A42,A24446,-0.02883,52811.4,49959.7,3.23E+00,5.20E-04,18552
2026/8/23 19:32,MW2017B24938,A42,A24446,-0.03265,52969.2,52130.6,3.23E+00,5.10E-04,18437
2026/8/23 19:31,MW2017B24915,A42,A24446,-0.02276,52336.6,52045.5,3.22E+00,5.30E-04,18656
2026/8/23 19:31,MW2017B24918,A42,A24446,-0.0907,50458.6,51783.7,3.23E+00,5.20E-04,18571
2026/8/23 19:31,MW2017B24907,A42,A24840,-0.01733,53049.1,54888.2,3.23E+00,6.30E-04,18020
2026/8/23 19:30,MW2017B24919,A42,A24446,-0.0108,54062.8,50802.4,3.23E+00,5.30E-04,18754
2026/8/23 19:30,MW2017B27628,AC20,A24840,-0.02493,54979.6,51628.4,3.23E+00,8.80E-04,18069
2026/8/23 19:30,MW2017B24920,A42,A24446,-0.02974,50760.2,49459.5,3.23E+00,5.30E-04,18618
2026/8/23 19:30,MW2017B11755,A43,A24840,-0.02838,52564.3,50151.1,3.22E+00,7.00E-04,18315
2026/8/23 19:30,MW2017B32993,O,A07699,-0.02358,50583.7,49745.6,0.00E+00,0.00E+00,18490
2026/8/23 19:29,MW2017B18764,A43,NULL,-0.01005,51301.5,52758.9,3.23E+00,7.70E-04,18011
2026/8/23 19:27,MW2017B11780,A43,A24840,-0.03913,51511.7,53964.6,3.22E+00,7.30E-04,18213
2026/8/23 19:27,MW2017B32992,C42,A07699,-0.02628,53889.1,52190.5,3.21E+00,5.70E-04,18384
2026/8/23 19:26,MW2017B11753,A43,A24840,-0.0922,52925.8,51774.8,3.22E+00,7.20E-04,18103
2026/8/23 19:26,MW2017B32991,C42,A07699,-0.03189,52821.4,54544.7,3.22E+00,6.70E-04,18470
2026/8/23 19:26,MW2017B11752,A43,A24840,-0.01041,51627.9,54766.2,3.21E+00,7.00E-04,18356
2026/8/23 19:25,MW2017B11752,A43,A24840,-0.01489,51343.2,53876.5,3.21E+00,7.00E-04,18356
2026/8/23 19:19,MW2017B32990,O,A07699,-0.01788,50740.5,51788.4,0.00E+00,0.00E+00,18521
2026/8/23 19:19,MW2017B11752,A43,A24840,-0.0487,52707.9,53171.4,3.21E+00,7.00E-04,18356
2026/8/23 19:19,MW2017B11751,A43,A24840,-0.01558,53600.8,54027.8,3.21E+00,7.10E-04,18034
2026/8/23 19:18,MW2017B11750,A43,A24840,-0.02243,53808.1,49394.4,3.22E+00,6.30E-04,18231
2026/8/23 19:18,MW2017B26075,A43,A24840,-0.01382,53148.2,51855.9,3.23E+00,7.90E-04,17843
2026/8/23 19:17,MW2017B26076,A43,A24840,-0.03413,54048.4,49632.6,3.23E+00,7.80E-04,17800
2026/8/23 19:17,MW2017B26077,A43,A24840,-0.03926,52313.7,51990.7,3.23E+00,7.80E-04,17814
2026/8/23 19:17,MW2017B26729,A42,A21340,-0.03284,50968.3,49210.3,3.22E+00,7.00E-04,17720
2026/8/23 19:16,MW2017B26730,A42,A21340,-0.03548,52232.6,50250.4,3.22E+00,7.20E-04,17831
2026/8/23 19:16,MW2017B21791,AC20,A21340,-0.02866,51666.5,50443.4,3.23E+00,8.40E-04,18057
2026/8/23 19:16,MW2017B32989,O,A07699,-0.01199,51782.7,50472.6,0.00E+00,0.00E+00,18711
2026/8/23 19:15,MW2017B28311,AC20,A21340,-0.02363,51403.6,54991.9,3.22E+00,8.30E-04,18073
2026/8/23 19:15,MW2017B27557,CHH,A21340,-0.01601,53626.8,53140.4,3.23E+00,6.20E-04,18079
2026/8/23 19:15,MW2017B27558,CHH,A21340,-0.0272,52519.5,50312.5,3.23E+00,6.90E-04,18042
2026/8/23 19:14,MW2017B27559,A46,A21340,-0.02747,51003.3,53840.6,3.23E+00,6.70E-04,17987
2026/8/23 19:14,MW2017B27560,CHH,A21340,-0.02048,53687.1,49279.8,3.23E+00,6.70E-04,17978
2026/8/23 19:13,MW2017B27561,CHH,A21340,-0.0742,51416.6,51440.3,3.23E+00,6.70E-04,18040
2026/8/23 19:13,MW2017B27562,CHH,A21340,-0.03518,53992.8,50622.6,3.23E+00,6.30E-04,17994
2026/8/23 19:13,MW2017B27563,CHH,A21340,-0.01366,52945.8,53147.6,3.23E+00,6.70E-04,18015
2026/8/23 19:12,MW2017B28279,CHH,A21340,-0.0758,51225.8,53349.2,3.22E+00,7.70E-04,18046
2026/8/23 19:12,MW2017B32994,A42,A13855,-0.0423,51801.1,50442.2,3.23E+00,7.70E-04,17816
2026/8/23 19:11,MW2017B32995,A42,A13855,-0.01148,52749.9,52053.5,3.23E+00,7.60E-04,17719
2026/8/23 19:11,MW2017B32972,A42,A13855,-0.01606,51802.2,51893.5,3.22E+00,8.00E-04,18000
2026/8/23 19:11,MW2017B32988,A42,A07699,-0.0652,54149.2,50167.8,3.23E+00,6.90E-04,18489
2026/8/23 19:11,MW2017B29786,A42,A13855,-0.02534,51370.7,49564.1,3.22E+00,7.60E-04,18057
2026/8/23 19:10,MW2017B29796,A42,A07699,-0.01612,54731.3,49591.7,3.22E+00,7.30E-04,18845
2026/8/23 19:10,MW2016B09959,AC20,A13855,-0.03906,53352.2,52714.1,3.23E+00,8.60E-04,18056
2026/8/23 19:10,MW2017B29795,A42,A07699,-0.03054,50727.6,51127.4,3.22E+00,6.70E-04,18815
2026/8/23 19:10,MW2016B11279,C43,A13855,-0.0385,53705.9,52167.1,3.21E+00,6.60E-04,18394
2026/8/23 19:10,MW2017B29794,A42,A07699,-0.0536,52835.6,49463.4,3.22E+00,6.60E-04,18650
2026/8/23 19:09,MW2017B27985,AC20,A13855,-0.03785,52530.1,49066.7,3.23E+00,8.70E-04,18042
2026/8/23 19:09,MW2017B29793,A42,A07699,-0.04087,53584.8,50048.4,3.22E+00,5.90E-04,18807
2026/8/23 19:09,MW2017B22184,A43,A13855,-0.02779,53960.4,52257.9,3.21E+00,7.90E-04,17837
2026/8/23 19:09,MW2017B29790,A42,A07699,-0.019,53152.3,50442.6,3.22E+00,6.60E-04,18837
2026/8/23 19:09,MW2017B21671,AC20,A13855,-0.02682,50519.7,51798.3,3.23E+00,8.40E-04,17746
2026/8/23 19:08,MW2017B29789,A42,A07699,-0.03533,52266.1,52133.6,3.22E+00,6.40E-04,18830
2026/8/23 19:08,MW2017B21633,AC20,A13855,-0.0369,54466.8,52946.7,3.23E+00,8.60E-04,17992
2026/8/23 19:08,MW2041B05473,A43,A24075,-0.074,54112.1,53740.6,3.22E+00,5.00E-04,18746
2026/8/23 19:08,MW2017B20965,A43,A13855,-0.02089,52118.3,54866.3,3.23E+00,7.00E-04,17835
2026/8/23 19:07,MW2017B19764,AC20,A13855,-0.03724,52059.9,54677.2,3.23E+00,8.40E-04,17975
2026/8/23 19:07,MW2041B05471,A43,A24075,-0.02386,52809.4,52150.8,3.22E+00,5.40E-04,18952
2026/8/23 19:07,MW2017B24215,A43,A06607,-0.01918,54778.1,53665.3,3.22E+00,6.40E-04,18211
2026/8/23 19:07,MW2041B05470,C43,A24075,-0.0133,51817.4,54961.5,3.22E+00,5.30E-04,18879
2026/8/23 19:06,MW2017B26391,A43,A06607,-0.01092,53526.9,51226.5,3.23E+00,7.70E-04,17594
2026/8/23 19:06,MW2040B03517,A41,A24075,-0.02475,54589.6,49106.7,3.23E+00,6.90E-04,18394
2026/8/23 19:06,MW2017B24213,A43,A06607,-0.03517,52193.4,50334.7,3.22E+00,6.30E-04,18182
2026/8/23 19:06,MW2041B11152,B43,A24075,-0.0835,52739.6,52077.3,3.22E+00,7.70E-04,18709
2026/8/23 19:06,MW2017B26390,A43,A06607,-0.02937,53389.7,51826.8,3.23E+00,7.50E-04,17585
2026/8/23 19:05,MW2041B11919,A42,A24075,-0.01622,52373.7,52410.7,3.22E+00,4.90E-04,18814
2026/8/23 19:05,MW2017B24212,C43,A06607,-0.01528,53814.3,50294.2,3.21E+00,6.50E-04,18069
2026/8/23 19:05,MW2041B11920,A43,A24075,-0.0739,53082.8,49900.7,3.22E+00,4.70E-04,18880
2026/8/23 19:05,MW2016B11122,A43,A06607,-0.0722,54642.6,50364.7,3.22E+00,6.30E-04,18195
2026/8/23 19:05,MW2041B13456,C43,A24075,-0.0704,51513.3,51921.7,3.22E+00,7.90E-04,18722
2026/8/23 19:04,MW2017B26518,A43,A06607,-0.03176,53788.2,53307.7,3.23E+00,7.40E-04,17805
2026/8/23 19:04,MW2041B13771,A42,A24075,-0.02781,51510.6,50476.3,3.23E+00,6.70E-04,18755
2026/8/23 19:04,MW2016B11121,A43,A06607,-0.01817,51350.8,51254.3,3.22E+00,6.20E-04,18104
2026/8/23 19:04,MW2041B13772,C42,A24075,-0.02805,50858.5,49449.8,3.22E+00,6.70E-04,18726
2026/8/23 19:04,MW2016B11120,A43,A06607,-0.04077,50509.9,49120.8,3.22E+00,6.30E-04,18041
2026/8/23 19:03,MW2045B47732,A42,A24075,-0.01655,53094.7,50352.5,3.25E+00,7.30E-04,18775
2026/8/23 19:03,MW2016B11119,A43,A06607,-0.082,54130.2,52412.5,3.22E+00,6.80E-04,17965
2026/8/23 19:03,MW2016B11094,A43,A06607,-0.0334,52912.4,53795.1,3.23E+00,6.20E-04,18240
2026/8/23 19:03,MW2045B47731,A42,A24075,-0.0931,53914.4,52003.4,3.24E+00,7.20E-04,18822
2026/8/23 19:02,MW2016B11093,A43,A06607,-0.02736,52649.7,53179.6,3.22E+00,6.10E-04,18122
2026/8/23 19:02,MW2016B13199,O,A14566,-0.03522,51960.2,53113.7,0.00E+00,0.00E+00,18687
2026/8/23 19:02,MW2016B13310,A42,A03693,-0.026,50808.2,50375.4,3.23E+00,6.10E-04,18115
2026/8/23 19:02,MW2016B13311,B41,A03693,-0.0429,52849.1,49960.7,3.23E+00,5.90E-04,18223
2026/8/23 19:01,MW2016B10488,A42,A03693,-0.01304,51117.7,52217.5,3.22E+00,6.10E-04,18086
2026/8/23 19:01,MW2016B10489,A42,A03693,-0.03329,52110.6,53165.8,3.23E+00,6.60E-04,18140
2026/8/23 19:00,MW2017B27814,A43,A03693,-0.02311,51147.1,51636.8,3.23E+00,7.60E-04,18065
2026/8/23 19:00,MW2016B10490,A42,A03693,-0.01155,51192.3,54057.8,3.22E+00,6.20E-04,18127
2026/8/23 18:59,MW2017B27883,A42,A03693,-0.0769,51466.2,51315.8,3.22E+00,7.00E-04,17758
2026/8/23 18:59,MW2017B28693,AC20,A03693,-0.03123,53778.9,51259.3,3.22E+00,8.10E-04,18013
2026/8/23 18:59,MW2017B28610,A43,A03693,-0.03674,54151.7,49860.9,3.22E+00,7.10E-04,17792
2026/8/23 18:58,MW2017B26929,A43,A03693,-0.0345,52603.6,50766.2,3.23E+00,6.70E-04,18026
2026/8/23 18:58,MW2016B10825,A43,A03693,-0.0138,53802.4,50021.1,3.22E+00,6.20E-04,18117
2026/8/23 18:57,MW2017B26928,A42,A03693,-0.04071,54644.2,50065.7,3.23E+00,7.20E-04,17969
2026/8/23 18:57,MW2017B27720,A46,A24260,-0.02213,53699.4,54786.2,3.22E+00,7.00E-04,18111
2026/8/23 18:57,MW2017B31892,CHH,A24260,-0.02618,51893.4,51121.4,3.22E+00,6.10E-04,18095
2026/8/23 18:56,MW2017B24347,AC20,A24260,-0.0403,52784.3,52190.1,3.23E+00,8.50E-04,17885
2026/8/23 18:56,MW2016B10736,A41,A24260,-0.0365,51321.6,54464.1,3.22E+00,6.10E-04,18217
2026/8/23 18:55,MW2016B10735,C41,A24260,-0.01779,53601.2,54507.3,3.22E+00,6.20E-04,18163
2026/8/23 18:55,MW2016B11231,A41,A24260,-0.02965,54721.5,52703.1,3.22E+00,6.10E-04,18242
2026/8/23 18:55,MW2016B11230,A41,A24260,-0.0392,52225.8,50066.7,3.22E+00,6.30E-04,18331
2026/8/23 18:54,MW2016B10335,A41,A24260,-0.02245,51348.8,50708.6,3.22E+00,6.90E-04,18338
2026/8/23 18:54,MW2016B09862,A41,A24260,-0.0916,53184.4,50157.3,3.22E+00,6.00E-04,17835
2026/8/23 18:53,MW2016B09863,A41,A24260,-0.03997,52468.3,52696.3,3.22E+00,6.00E-04,17812
2026/8/23 18:53,MW2016B07126,AC20,A24260,-0.03044,53496.4,50903.3,3.23E+00,8.50E-04,18111
2026/8/23 18:53,MW2017B18468,AC20,A24260,-0.01725,53863.5,50254.4,3.23E+00,9.00E-04,18139
2026/8/23 18:52,MW2017B16897,AC20,A23299,-0.02632,54453.9,50245.5,3.22E+00,9.10E-04,18252
2026/8/23 18:52,MW2016B06598,AC20,A23299,-0.02353,54406.8,49634.8,3.23E+00,9.00E-04,18060
2026/8/23 18:51,MW2017B21940,AC20,A23299,-0.02626,53087.6,54672.8,3.22E+00,9.20E-04,17812
2026/8/23 18:51,MW2017B16791,AC20,A23299,-0.02656,52080.3,54237.3,3.22E+00,8.90E-04,18018
2026/8/23 18:51,MW2017B26623,A41,A23299,-0.01224,54689.8,49329.2,3.22E+00,7.50E-04,17851
2026/8/23 18:51,MW2016B13196,A41,A14566,-0.0838,52875.8,54397.9,3.22E+00,5.20E-04,18680
2026/8/23 18:50,MW2017B07873,AC20,A23299,-0.02839,50683.8,51059.3,3.22E+00,8.30E-04,18175
2026/8/23 18:50,MW2017B32213,B41,A14566,-0.01011,53159.2,54039.4,3.23E+00,6.70E-04,18619
2026/8/23 18:50,MW2016B09576,A43,A23299,-0.0696,53270.6,51454.4,3.22E+00,5.80E-04,18255
2026/8/23 18:50,MW2017B32207,A42,A14566,-0.03743,51048.8,50213.3,3.23E+00,6.70E-04,18414
2026/8/23 18:49,MW2018B00986,A42,A23299,-0.01683,51839.3,53399.8,3.23E+00,6.70E-04,18193
2026/8/23 18:49,MW2016B11584,CHH,A14566,-0.03608,50796.2,52072.7,3.22E+00,5.00E-04,18725
2026/8/23 18:49,MW2018B00987,A42,A23299,-0.02912,53184.9,53349.8,3.22E+00,6.70E-04,18124
2026/8/23 18:49,MW2017B28869,B42,A14566,-0.0391,53070.1,49159.7,3.22E+00,5.10E-04,18441
2026/8/23 18:49,MW2017B26393,A42,A23299,-0.01023,54264.6,50362.8,3.23E+00,7.90E-04,17610
2026/8/23 18:48,MW2016B13389,A42,A14566,-0.0326,53506.3,53068.5,3.21E+00,5.10E-04,18701
2026/8/23 18:48,MW2018B00988,A42,A23299,-0.0909,51060.8,54899.2,3.23E+00,6.60E-04,17995
2026/8/23 18:48,MW2016B13388,C41,A14566,-0.0826,50568.1,53041.8,3.21E+00,5.30E-04,18790
2026/8/23 18:48,MW2017B26392,A42,A23299,-0.03458,53366.6,52309.5,3.23E+00,7.70E-04,17644
2026/8/23 18:47,MW2016B13387,A42,A14566,-0.03379,54533.4,49532.4,3.22E+00,5.20E-04,18728
2026/8/23 18:47,MW2041B05874,C42,A18850,-0.0603,50791.6,49757.1,3.22E+00,5.80E-04,18283
2026/8/23 18:47,MW2041B05876,C43,A18850,-0.01749,51907.1,54746.9,3.22E+00,6.00E-04,18132
2026/8/23 18:47,MW2016B13314,O,A14566,-0.0335,52712.3,54169.2,0.00E+00,0.00E+00,18700
2026/8/23 18:46,MW2045B12499,C43,A18850,-0.03131,53185.3,49843.9,3.23E+00,6.70E-04,18226
2026/8/23 18:46,MW2045B21144,A43,A18850,-0.03663,53682.4,49505.5,3.23E+00,7.00E-04,18107
2026/8/23 18:46,MW2045B17021,AC20,A18850,-0.0208,52824.1,52235.7,3.24E+00,9.00E-04,18048
2026/8/23 18:45,MW2045B48215,AC20,A18850,-0.0262,52541.1,54089.9,3.24E+00,8.20E-04,17973
2026/8/23 18:45,MW2045B48214,AC20,A18850,-0.01769,54036.8,52643.6,3.24E+00,8.70E-04,17950
2026/8/23 18:45,MW2045B48213,AC20,A18850,-0.0612,50990.4,54985.3,3.24E+00,8.80E-04,17889
2026/8/23 18:44,MW2017B31474,A42,A14566,-0.03628,54023.6,52306.8,3.23E+00,5.20E-04,18895
2026/8/23 18:44,MW2045B48211,AC20,A18850,-0.043,52071.6,54773.7,3.24E+00,8.40E-04,18034
2026/8/23 18:44,MW2016B13313,B41,A14566,-0.02254,54672.3,53191.3,3.23E+00,5.10E-04,18746
2026/8/23 18:44,MW2045B48186,AC20,A18850,-0.03212,52346.3,51110.5,3.24E+00,8.40E-04,17995
2026/8/23 18:44,MW2041B11993,A42,A23825,-0.02676,53155.3,49502.8,3.22E+00,5.20E-04,18861
2026/8/23 18:43,MW2045B48189,AC20,A18850,-0.0127,53891.4,50898.5,3.24E+00,8.30E-04,18062
2026/8/23 18:43,MW2041B13648,C41,A23825,-0.01244,52569.4,54614.9,3.23E+00,6.60E-04,18810
2026/8/23 18:43,MW2045B47890,AC20,A18850,-0.01514,54201.2,49345.2,3.24E+00,9.10E-04,18001
2026/8/23 18:43,MW2041B13855,A42,A23825,-0.01351,53932.8,54855.5,3.22E+00,5.50E-04,18844
2026/8/23 18:43,MW2017B24349,AC20,A13947,-0.01241,53263.8,54602.7,3.22E+00,8.50E-04,17787
2026/8/23 18:41,MW2017B18802,A42,A13947,-0.0302,54054.4,50906.7,3.23E+00,7.80E-04,17958
2026/8/23 18:41,MW2041B13900,A43,A23825,-0.01099,52080.2,49837.9,3.22E+00,5.30E-04,18797
2026/8/23 18:41,MW2041B13856,C41,A23825,-0.0229,53180.8,54811.6,3.22E+00,5.40E-04,18707
2026/8/23 18:41,MW2017B18799,A41,A13947,-0.02573,51931.4,54157.4,3.23E+00,7.80E-04,18044
2026/8/23 18:41,MW2017B24217,A43,A13947,-0.01049,50591.1,54162.8,3.22E+00,6.30E-04,18111
2026/8/23 18:40,MW2041B13891,C42,A23825,-0.01185,52805.7,52633.3,3.22E+00,5.10E-04,18649
2026/8/23 18:40,MW2017B24218,A43,A13947,-0.02758,52104.8,53921.9,3.22E+00,6.10E-04,18396
2026/8/23 18:40,MW2041B16827,A43,A23825,-0.0375,50601.9,49482.8,3.23E+00,6.90E-04,18738
2026/8/23 18:40,MW2017B24219,A43,A13947,-0.0555,50382.3,51932.4,3.22E+00,6.20E-04,18236
2026/8/23 18:40,MW2045B57530,A43,A23825,-0.0414,54600.4,49298.1,3.24E+00,7.00E-04,18748
2026/8/23 18:39,MW2017B24220,A43,A13947,-0.02395,52101.4,53342.4,3.22E+00,6.30E-04,18216
2026/8/23 18:39,MW2045B56131,A43,A23825,-0.0413,54304.2,54647.1,3.24E+00,6.60E-04,18645
2026/8/23 18:39,MW2017B24222,A43,A13947,-0.02819,54055.7,50428.4,3.22E+00,6.10E-04,18286
2026/8/23 18:39,MW2045B56743,A43,A23825,-0.0536,52920.1,52997.9,3.24E+00,7.50E-04,18694
2026/8/23 18:39,MW2017B24189,C43,A13947,-0.03563,51925.5,54692.2,3.21E+00,6.40E-04,17945
2026/8/23 18:38,MW2045B56739,A43,A23825,-0.0303,50946.5,54392.4,3.24E+00,7.30E-04,18787
