Time,PLCCellID_CE,PLCCellIDClass_CE,PLCTrayID_CE,K_Value,3.45V_mAH,3.5-2.8V_mAH,acirVP12_CE,acirRP12_CE
2026/8/25 01:48,MW2039B18359,C47,A22399,-0.03831,54334.4,54918.1,3.24E+00,6.00E-04
2026/8/25 01:48,MW2038B10353,A47,A01556,-0.05447,54455.2,49799.3,3.25E+00,5.30E-04
2026/8/25 01:47,MW2039B18346,A48,A22399,-0.067,52108.2,54924.7,3.24E+00,6.00E-04
2026/8/25 01:47,MW2038B00109,B46,A12971,-0.01723,54947.8,50466.2,3.25E+00,5.80E-04
2026/8/25 01:47,MW2038B00422,B47,A22399,-0.03721,51873.1,49598.6,3.25E+00,6.70E-04
2026/8/25 01:47,MW2038B07736,A46,A12971,-0.0885,54261.2,53111.6,3.25E+00,5.30E-04
2026/8/25 01:47,MW2038B00421,B47,A22399,-0.09968,54787.3,49705.2,3.24E+00,6.50E-04
2026/8/25 01:46,MW2038B10273,A47,A12971,-0.01619,54119.7,53865.3,3.25E+00,5.20E-04
2026/8/25 01:46,MW2038B07689,A47,A22399,-0.0745,52996.4,52889.1,3.24E+00,6.30E-04
2026/8/25 01:46,MW2038B10272,A47,A12971,-0.08199,51951.7,51914.2,3.25E+00,5.40E-04
2026/8/25 01:46,MW2038B07838,A47,A22399,-0.08913,52852.9,49432.2,3.25E+00,6.30E-04
2026/8/25 01:45,MW2038B07810,A47,A12971,-0.01297,51238.3,50925.7,3.25E+00,5.30E-04
2026/8/25 01:45,MW2038B07797,C47,A12971,-0.04318,54934.1,53244.9,3.24E+00,5.60E-04
2026/8/25 01:45,MW2038B07798,A47,A12971,-0.0301,53880.3,49213.1,3.24E+00,5.70E-04
2026/8/25 01:44,MW2038B07799,A47,A12971,-0.0671,50563.8,54358.9,3.25E+00,5.50E-04
2026/8/25 01:44,MW2038B07804,A47,A12971,-0.01187,54866.1,52134.2,3.25E+00,5.40E-04
2026/8/25 01:36,MW2038B07760,A45,A17235,-0.01555,54613.5,49382.3,3.24E+00,6.00E-04
2026/8/25 01:36,MW2038B07672,A47,A12971,-0.06587,53882.2,50826.1,3.25E+00,5.40E-04
2026/8/25 01:36,MW2044B26854,A44,A17235,-0.01526,51871.1,50416.1,3.25E+00,7.90E-04
2026/8/25 01:35,MW2044B26854,A44,A17235,-0.087,54281.7,54202.4,3.25E+00,7.90E-04
2026/8/25 01:34,MW2038B03148,A47,A00045,-0.0213,54472.1,52765.5,3.25E+00,5.50E-04
2026/8/25 01:33,MW2044B26885,A45,A17235,-0.08473,51653.5,50869.6,3.25E+00,6.30E-04
2026/8/25 01:32,MW2044B26886,A45,A17235,-0.05485,54191.4,52924.1,3.25E+00,6.20E-04
2026/8/25 01:31,MW2038B10274,A47,A00045,-0.03602,50500.2,51462.6,3.24E+00,5.20E-04
2026/8/25 01:31,MW2038B10274,A47,A00045,-0.02551,54699.1,54842.5,3.24E+00,5.20E-04
2026/8/25 01:29,MW2044B26887,A45,A17235,-0.05786,52303.8,51861.2,3.25E+00,6.30E-04
2026/8/25 01:28,MW2038B10274,A47,A00045,-0.0992,54398.9,49355.6,3.24E+00,5.20E-04
2026/8/25 01:28,MW2044B26888,A45,A17235,-0.07761,51248.7,49394.3,3.25E+00,6.20E-04
2026/8/25 01:28,MW2038B10237,O,A00045,-0.0326,53087.8,51594.6,0.00E+00,0.00E+00
2026/8/25 01:28,MW2044B26889,O,A17235,-0.0421,54592.9,53137.3,0.00E+00,0.00E+00
2026/8/25 01:27,MW2044B26884,A45,A17235,-0.01762,53466.5,54973.6,3.25E+00,6.00E-04
2026/8/25 01:27,MW2038B07809,A47,A17235,-0.091,54254.1,49507.2,3.24E+00,6.30E-04
2026/8/25 01:26,MW2038B07808,A47,A17235,-0.02323,50542.5,51404.8,3.24E+00,6.40E-04
2026/8/25 01:26,MW2039B18342,C47,A17235,-0.05138,50642.4,53611.4,3.24E+00,5.70E-04
2026/8/25 01:25,MW2039B18341,C47,A17235,-0.08962,53396.1,51844.6,3.24E+00,6.00E-04
2026/8/25 01:25,MW2038B11801,A47,A19997,-0.0127,50419.9,54985.6,3.25E+00,6.10E-04
2026/8/25 01:25,MW2038B11804,A48,A19997,-0.0477,53824.3,52680.1,3.25E+00,6.20E-04
2026/8/25 01:24,MW2038B11806,A48,A19997,-0.0857,51819.6,49356.6,3.25E+00,6.10E-04
2026/8/25 01:24,MW2038B11805,C48,A19997,-0.02488,50780.7,50301.6,3.25E+00,6.20E-04
2026/8/25 01:24,MW2038B10229,A47,A00045,-0.02413,54097.2,49408.2,3.24E+00,5.30E-04
2026/8/25 01:23,MW2038B11807,A48,A19997,-0.0402,52442.8,53745.6,3.25E+00,6.20E-04
2026/8/25 01:23,MW2038B10269,A47,A00045,-0.04863,54561.8,51405.4,3.25E+00,5.20E-04
2026/8/25 01:23,MW2038B11808,C48,A19997,-0.04143,51859.6,49613.3,3.25E+00,6.20E-04
2026/8/25 01:23,MW2038B10271,A47,A00045,-0.0322,52431.7,53150.2,3.25E+00,5.10E-04
2026/8/25 01:23,MW2038B11810,KEF,A19997,-0.06557,53320.3,53672.4,3.24E+00,6.20E-04
2026/8/25 01:22,MW2038B10270,A47,A00045,-0.02546,51645.2,53351.6,3.25E+00,5.20E-04
2026/8/25 01:22,MW2038B11902,C47,A19997,-0.03162,53691.4,50639.2,3.24E+00,6.10E-04
2026/8/25 01:22,MW2038B10268,A47,A00045,-0.05535,51208.8,49852.2,3.25E+00,5.10E-04
2026/8/25 01:22,MW2039B18345,A47,A19997,-0.05264,53515.6,50641.4,3.25E+00,6.10E-04
2026/8/25 01:21,MW2038B10267,B47,A00045,-0.05033,51012.1,52522.1,3.25E+00,5.10E-04
2026/8/25 01:21,MW2039B18360,C48,A19997,-0.08909,50951.2,49801.5,3.24E+00,6.00E-04
2026/8/25 01:21,MW2038B10247,A47,A00045,-0.02445,54753.3,54375.8,3.24E+00,5.20E-04
2026/8/25 01:21,MW2038B07764,A45,A19997,-0.02494,54145.5,50550.7,3.24E+00,6.20E-04
2026/8/25 01:20,MW2038B10248,A47,A00045,-0.02597,53385.2,54120.1,3.24E+00,5.10E-04
2026/8/25 01:20,MW2038B10254,A48,A00045,-0.01181,54774.5,53958.9,3.24E+00,5.10E-04
2026/8/25 01:20,MW2038B07765,A45,A19997,-0.02655,51118.4,53678.8,3.24E+00,6.30E-04
2026/8/25 01:20,MW2038B10375,A46,A04951,-0.04774,53586.5,51927.6,3.24E+00,5.10E-04
2026/8/25 01:19,MW2038B10373,A47,A22404,-0.07348,51927.6,51871.2,3.24E+00,6.10E-04
2026/8/25 01:19,MW2038B10377,A46,A04951,-0.02859,53105.8,50628.8,3.24E+00,5.10E-04
2026/8/25 01:19,MW2038B10292,A47,A22404,-0.07716,51476.9,51485.3,3.24E+00,6.20E-04
2026/8/25 01:19,MW2038B00357,B47,A04951,-0.0709,52939.1,51441.4,3.25E+00,5.40E-04
2026/8/25 01:19,MW2038B10291,A48,A22404,-0.02554,50303.3,50878.4,3.24E+00,6.10E-04
2026/8/25 01:18,MW2038B10246,A48,A22404,-0.05384,50915.4,53055.6,3.24E+00,6.30E-04
2026/8/25 01:18,MW2038B00356,B47,A04951,-0.01251,50321.4,53317.6,3.25E+00,5.10E-04
2026/8/25 01:18,MW2038B10222,A48,A22404,-0.02821,54521.2,51800.4,3.24E+00,6.30E-04
2026/8/25 01:18,MW2038B03154,A47,A04951,-0.01356,53594.5,53737.4,3.25E+00,5.30E-04
2026/8/25 01:17,MW2038B10225,A48,A22404,-0.06171,51018.5,53514.8,3.24E+00,6.20E-04
2026/8/25 01:17,MW2038B03144,A48,A04951,-0.08825,54193.7,52277.1,3.25E+00,5.20E-04
2026/8/25 01:17,MW2038B10220,A48,A22404,-0.05191,53246.5,52183.8,3.24E+00,6.30E-04
2026/8/25 01:17,MW2038B03143,A48,A04951,-0.0259,52285.4,54360.1,3.25E+00,5.20E-04
2026/8/25 01:17,MW2038B10227,A48,A22404,-0.096,54461.6,49981.8,3.24E+00,6.10E-04
2026/8/25 01:16,MW2038B03150,CHH,A04951,-0.07398,51173.9,50516.4,3.25E+00,5.10E-04
2026/8/25 01:16,MW2038B10326,A48,A22404,-0.08369,51373.2,49575.9,3.24E+00,6.20E-04
2026/8/25 01:16,MW2038B03149,B47,A04951,-0.08136,54860.8,51080.7,3.25E+00,5.20E-04
2026/8/25 01:16,MW2038B03155,B47,A04951,-0.07735,53215.8,53681.5,3.25E+00,5.30E-04
2026/8/25 01:16,MW2038B10328,A48,A22404,-0.06727,52293.2,53789.6,3.24E+00,6.20E-04
2026/8/25 01:15,MW2038B03146,A48,A04951,-0.04719,50424.7,49600.3,3.25E+00,5.40E-04
2026/8/25 01:15,MW2038B10236,A48,A22404,-0.06008,54045.3,51653.4,3.24E+00,6.30E-04
2026/8/25 01:15,MW2038B00401,A46,A22404,-0.01925,54304.7,54285.9,3.24E+00,6.50E-04
2026/8/25 01:15,MW2038B03142,B47,A04951,-0.05225,53399.4,53025.7,3.25E+00,5.30E-04
2026/8/25 01:14,MW2038B10279,A48,A15911,-0.09409,52131.2,52284.7,3.24E+00,6.20E-04
2026/8/25 01:14,MW2038B10275,A48,A07225,-0.00196,54893.8,53157.9,3.24E+00,5.20E-04
2026/8/25 01:14,MW2038B10278,A48,A15911,-0.00159,54763.3,53034.3,3.24E+00,6.20E-04
2026/8/25 01:14,MW2038B00358,A47,A07225,-0.00258,50884.3,50615.9,3.24E+00,5.10E-04
2026/8/25 01:13,MW2038B10277,A48,A15911,-0.00309,51718.6,52004.3,3.24E+00,6.30E-04
2026/8/25 01:13,MW2038B03523,B47,A07225,-0.00459,52637.5,53036.3,3.24E+00,5.40E-04
2026/8/25 01:13,MW2038B10321,A48,A15911,-0.00948,53349.2,50819.2,3.24E+00,6.20E-04
2026/8/25 01:13,MW2038B03524,B47,A07225,-0.0042,53261.4,51849.1,3.24E+00,5.00E-04
2026/8/25 01:12,MW2038B00355,KEF,A07225,-0.00124,51050.8,49536.8,3.25E+00,1.55E-03
2026/8/25 01:12,MW2038B00353,B46,A07225,-0.00329,51353.3,53835.4,3.25E+00,8.00E-04
2026/8/25 01:12,MW2038B10322,A47,A15911,-0.00255,53975.5,52443.9,3.24E+00,6.20E-04
2026/8/25 01:11,MW2038B00363,B47,A07225,-0.00163,54823.1,50136.4,3.24E+00,5.30E-04
2026/8/25 01:11,MW2038B10323,A48,A15911,-0.00658,54479.9,52930.6,3.24E+00,6.30E-04
2026/8/25 01:11,MW2038B00380,B47,A07225,-0.00686,53259.1,53464.8,3.24E+00,5.80E-04
2026/8/25 01:11,MW2038B10324,A48,A15911,-0.0096,53840.3,50672.3,3.24E+00,6.20E-04
2026/8/25 01:10,MW2038B00382,B47,A07225,-0.00166,52140.1,52679.1,3.24E+00,5.70E-04
2026/8/25 01:10,MW2038B10325,A47,A15911,-0.00531,51833.9,54073.7,3.24E+00,6.10E-04
2026/8/25 01:10,MW2038B00406,AC20,A07225,-0.0065,53585.3,54396.3,3.24E+00,8.60E-04
2026/8/25 01:10,MW2038B10260,B47,A15911,-0.00421,53686.7,53846.4,3.25E+00,6.30E-04
2026/8/25 01:10,MW2038B10261,B47,A15911,-0.00269,52866.1,51923.7,3.24E+00,6.20E-04
2026/8/25 01:10,MW2038B07824,A48,A07225,-0.00493,54340.2,50283.1,3.24E+00,5.00E-04
2026/8/25 01:09,MW2038B10327,B47,A15911,-0.00855,51586.5,51876.5,3.25E+00,6.30E-04
2026/8/25 01:09,MW2038B00402,A47,A07225,-0.00531,54349.6,50901.9,3.24E+00,5.60E-04
2026/8/25 01:09,MW2038B03466,B47,A15911,-0.00241,53077.2,51489.5,3.24E+00,6.40E-04
2026/8/25 01:09,MW2038B10368,A48,A00800,-0.00625,54464.2,50861.6,3.24E+00,5.20E-04
2026/8/25 01:08,MW2038B00141,A46,A00800,-0.00915,51938.1,54098.1,3.24E+00,5.10E-04
2026/8/25 00:46,MW2038B10369,A47,A00800,-0.00214,53476.1,54698.4,3.24E+00,5.20E-04
2026/8/25 00:46,MW2038B06850,A47,A23118,-0.00999,54135.4,54862.6,3.25E+00,6.10E-04
2026/8/25 00:46,MW2038B10302,B47,A00800,-0.00512,53895.6,53509.2,3.24E+00,5.30E-04
2026/8/25 00:46,MW2039B15252,A47,A23118,-0.001,52529.1,49420.1,3.25E+00,6.20E-04
2026/8/25 00:45,MW2038B10319,B47,A00800,-0.0072,51119.2,51226.5,3.24E+00,5.20E-04
2026/8/25 00:45,MW2039B15250,B46,A23118,-0.00916,54299.3,51760.7,3.25E+00,6.10E-04
2026/8/25 00:45,MW2038B10317,B47,A00800,-0.00698,54735.5,50469.3,3.24E+00,5.40E-04
2026/8/25 00:45,MW2038B03657,B46,A23118,-0.0019,51276.8,50260.6,3.25E+00,6.30E-04
2026/8/25 00:44,MW2038B10318,B47,A00800,-0.00557,53765.6,52949.3,3.24E+00,5.10E-04
2026/8/25 00:44,MW2039B15264,A47,A23118,-0.00806,51075.7,52557.3,3.25E+00,6.10E-04
2026/8/25 00:44,MW2038B10315,O,A00800,-0.00956,52455.5,54347.3,0.00E+00,0.00E+00
2026/8/25 00:44,MW2038B03508,B47,A23118,-0.00638,54351.8,51367.5,3.25E+00,6.50E-04
2026/8/25 00:43,MW2038B03512,A47,A23118,-0.00201,53798.2,50246.7,3.25E+00,6.50E-04
2026/8/25 00:43,MW2038B03511,B47,A23118,-0.0047,52806.1,52403.8,3.24E+00,6.40E-04
2026/8/25 00:43,MW2038B10320,B47,A23118,-0.0079,50492.1,53355.3,3.24E+00,6.20E-04
2026/8/25 00:42,MW2038B00140,B47,A23118,-0.00221,54283.6,49214.9,3.24E+00,6.30E-04
2026/8/25 00:42,MW2038B03522,B46,A23118,-0.00928,53205.9,54719.3,3.24E+00,5.90E-04
2026/8/25 00:41,MW2038B10329,B47,A23118,-0.00657,53634.6,53506.1,3.24E+00,6.00E-04
2026/8/25 00:41,MW2038B10333,B47,A20554,-0.0025,53682.7,53247.4,3.24E+00,6.20E-04
2026/8/25 00:41,MW2038B10316,B47,A00800,-0.00542,52055.4,53727.2,3.24E+00,5.20E-04
2026/8/25 00:41,MW2038B10332,B47,A20554,-0.0013,50999.5,52742.2,3.24E+00,6.20E-04
2026/8/25 00:40,MW2038B10313,O,A00800,-0.0067,53723.5,49390.2,0.00E+00,0.00E+00
2026/8/25 00:40,MW2038B10331,B47,A20554,-0.00149,51747.1,53213.1,3.25E+00,6.30E-04
2026/8/25 00:40,MW2038B10331,B47,A20554,-0.00748,52537.8,49721.7,3.25E+00,6.30E-04
2026/8/25 00:39,MW2038B10255,B47,A20554,-0.00925,53765.4,50425.1,3.25E+00,6.30E-04
2026/8/25 00:39,MW2038B10256,A47,A20554,-0.00782,51375.1,50030.5,3.25E+00,6.20E-04
2026/8/25 00:39,MW2038B10257,B47,A20554,-0.00516,51187.2,51077.8,3.24E+00,6.30E-04
2026/8/25 00:38,MW2038B10314,B47,A00800,-0.0082,51569.3,52324.9,3.25E+00,5.10E-04
2026/8/25 00:38,MW2038B10258,B47,A20554,-0.00167,52548.5,53272.6,3.24E+00,6.10E-04
2026/8/25 00:38,MW2038B10312,O,A00800,-0.00515,50858.5,49328.1,0.00E+00,0.00E+00
2026/8/25 00:38,MW2038B10259,B47,A20554,-0.0077,51943.7,52047.7,3.24E+00,6.20E-04
2026/8/25 00:37,MW2038B10359,A47,A20554,-0.00922,51201.2,52258.3,3.24E+00,6.10E-04
2026/8/25 00:37,MW2038B10358,A47,A20554,-0.00246,51162.9,52453.7,3.24E+00,6.10E-04
2026/8/25 00:37,MW2038B10262,B47,A20554,-0.0065,50857.1,50442.2,3.25E+00,6.30E-04
2026/8/25 00:36,MW2038B10311,B47,A20554,-0.00849,50978.2,54245.7,3.25E+00,6.10E-04
2026/8/25 00:36,MW2039B15342,O,A15648,-0.0036,51680.1,51294.5,0.00E+00,0.00E+00
2026/8/25 00:36,MW2038B10367,A48,A19697,-0.0029,52081.3,51104.2,3.24E+00,6.20E-04
2026/8/25 00:35,MW2038B10366,A48,A19697,-0.00508,54125.3,52585.8,3.24E+00,6.10E-04
2026/8/25 00:35,MW2038B10365,A47,A19697,-0.0002,52045.8,49386.5,3.24E+00,6.00E-04
2026/8/25 00:34,MW2038B10364,A48,A19697,-0.00871,54597.3,54878.7,3.24E+00,6.00E-04
2026/8/25 00:34,MW2038B10363,A48,A19697,-0.0016,53839.6,52687.1,3.24E+00,6.10E-04
2026/8/25 00:34,MW2038B10362,A48,A19697,-0.00649,54555.3,52298.9,3.24E+00,6.10E-04
2026/8/25 00:33,MW2038B10361,CHH,A19697,-0.0018,54748.4,52487.2,3.24E+00,5.80E-04
2026/8/25 00:32,MW2038B00132,A47,A15648,-0.00578,54256.7,52734.9,3.24E+00,5.40E-04
2026/8/25 00:32,MW2038B10360,A48,A19697,-0.00609,54482.8,50774.9,3.24E+00,6.10E-04
2026/8/25 00:32,MW2038B00364,A47,A19697,-0.00867,52910.3,50041.2,3.24E+00,6.20E-04
2026/8/25 00:32,MW2038B03028,A48,A15648,-0.00116,52847.9,52303.8,3.24E+00,4.80E-04
2026/8/25 00:32,MW2038B00121,AC20,A19697,-0.00194,50859.8,52650.8,3.24E+00,8.40E-04
2026/8/25 00:31,MW2038B00038,A47,A15648,-0.00269,51864.2,51491.8,3.24E+00,5.80E-04
2026/8/25 00:31,MW2038B10355,A47,A19697,-0.0031,52455.6,52562.1,3.24E+00,6.10E-04
2026/8/25 00:31,MW2038B10283,B47,A15648,-0.00889,53169.1,50060.4,3.24E+00,5.40E-04
2026/8/25 00:31,MW2038B10263,A48,A19697,-0.00971,51199.2,49915.5,3.24E+00,6.20E-04
2026/8/25 00:31,MW2038B10281,A47,A15648,-0.00536,52768.5,49240.1,3.24E+00,5.30E-04
2026/8/25 00:30,MW2038B00369,A47,A10818,-0.00984,50612.5,50254.8,3.24E+00,6.50E-04
2026/8/25 00:30,MW2038B10282,B47,A15648,-0.00537,50481.8,52032.9,3.24E+00,5.40E-04
2026/8/25 00:30,MW2038B00372,A47,A10818,-0.00592,52527.2,51566.7,3.24E+00,6.30E-04
2026/8/25 00:30,MW2038B10276,B47,A15648,-0.0097,53664.3,50621.2,3.24E+00,5.30E-04
2026/8/25 00:30,MW2038B00371,C47,A10818,-0.00582,54496.5,54855.8,3.24E+00,6.30E-04
2026/8/25 00:29,MW2038B10280,A48,A15648,-0.00532,52153.3,49451.3,3.24E+00,5.30E-04
2026/8/25 00:29,MW2038B03483,A47,A10818,-0.00198,51448.9,49832.9,3.24E+00,6.00E-04
2026/8/25 00:29,MW2038B10266,A48,A15648,-0.00109,54966.8,49330.2,3.24E+00,5.20E-04
2026/8/25 00:29,MW2038B11423,C49,A10818,-0.00941,52277.8,53175.5,3.24E+00,6.10E-04
2026/8/25 00:28,MW2038B10265,A48,A15648,-0.00894,52967.3,51714.7,3.24E+00,5.20E-04
2026/8/25 00:28,MW2038B06849,C47,A10818,-0.00383,52783.6,52824.1,3.24E+00,6.10E-04
2026/8/25 00:28,MW2038B03513,C47,A10818,-0.00503,52665.6,54775.3,3.24E+00,6.00E-04
2026/8/25 00:28,MW2038B10264,A48,A15648,-0.00976,51121.8,51289.5,3.24E+00,5.30E-04
2026/8/25 00:27,MW2038B07759,C47,A10818,-0.00771,53632.5,50070.7,3.24E+00,6.20E-04
2026/8/25 00:27,MW2038B03491,A46,A22970,-0.0015,53103.8,49259.6,3.25E+00,5.30E-04
2026/8/25 00:27,MW2038B10386,B48,A10818,-0.00334,53101.9,53169.8,3.24E+00,6.30E-04
2026/8/25 00:27,MW2038B06868,A47,A22970,-0.00899,50748.4,49234.4,3.25E+00,5.10E-04
2026/8/25 00:26,MW2038B00324,A46,A22970,-0.00323,53159.7,49638.6,3.25E+00,5.40E-04
2026/8/25 00:26,MW2038B10385,A48,A10818,-0.00992,52135.1,53798.1,3.24E+00,6.30E-04
2026/8/25 00:26,MW2038B03514,C46,A22970,-0.0092,52967.8,52120.9,3.25E+00,5.20E-04
2026/8/25 00:26,MW2038B11939,A48,A10818,-0.00462,52893.6,54586.5,3.24E+00,6.20E-04
2026/8/25 00:26,MW2038B00365,A46,A22970,-0.00979,53770.5,54921.9,3.24E+00,5.30E-04
2026/8/25 00:25,MW2038B11947,A48,A10818,-0.00863,52500.8,51939.2,3.24E+00,6.10E-04
2026/8/25 00:25,MW2038B07756,A46,A22970,-0.00574,54371.8,50137.9,3.24E+00,5.40E-04
2026/8/25 00:25,MW2038B11935,A48,A10387,-0.0027,50432.6,51954.4,3.24E+00,6.10E-04
2026/8/25 00:25,MW2038B03432,A47,A22970,-0.0075,51295.1,54105.3,3.24E+00,5.30E-04
2026/8/25 00:25,MW2038B09924,AC20,A10387,-0.00492,50751.5,54435.7,3.25E+00,1.06E-03
2026/8/25 00:24,MW2038B03437,A47,A22970,-0.00135,53968.8,49683.3,3.24E+00,5.20E-04
2026/8/25 00:24,MW2038B09925,A48,A10387,-0.00421,51526.1,50472.7,3.24E+00,6.40E-04
2026/8/25 00:24,MW2038B03436,A47,A22970,-0.00776,54151.1,53540.6,3.24E+00,5.10E-04
2026/8/25 00:24,MW2038B09920,A48,A10387,-0.00982,51639.6,53025.5,3.24E+00,6.20E-04
2026/8/25 00:23,MW2039B15350,A47,A22970,-0.00113,52933.5,49555.4,3.25E+00,5.10E-04
2026/8/25 00:23,MW2038B09919,A48,A10387,-0.00799,50703.8,53892.9,3.24E+00,6.40E-04
2026/8/25 00:23,MW2038B09900,A48,A10387,-0.00823,50819.5,54803.3,3.24E+00,6.30E-04
2026/8/25 00:23,MW2039B15349,A46,A22970,-0.00521,54106.9,52411.6,3.25E+00,5.20E-04
2026/8/25 00:23,MW2038B09899,A48,A10387,-0.00374,52515.9,49380.9,3.24E+00,6.40E-04
2026/8/25 00:22,MW2039B15341,A46,A22970,-0.00548,50380.2,53193.7,3.25E+00,5.30E-04
2026/8/25 00:22,MW2038B09898,A48,A10387,-0.00433,50513.4,53113.5,3.24E+00,6.40E-04
2026/8/25 00:22,MW2038B00368,A47,A14814,-0.00303,51180.6,50015.3,3.24E+00,5.60E-04
2026/8/25 00:22,MW2038B03058,A48,A10387,-0.00732,50495.1,51150.5,3.24E+00,6.20E-04
2026/8/25 00:22,MW2038B00370,A47,A14814,-0.00296,51014.3,53859.2,3.24E+00,7.50E-04
2026/8/25 00:21,MW2038B03062,A48,A10387,-0.00254,51469.2,54778.4,3.24E+00,6.10E-04
2026/8/25 00:21,MW2039B18354,A48,A14814,-0.00627,51539.5,51395.3,3.24E+00,5.00E-04
2026/8/25 00:21,MW2038B10370,A48,A10387,-0.05963,51892.3,51308.6,3.24E+00,6.00E-04
2026/8/25 00:21,MW2038B09897,A47,A14814,-0.02371,52894.6,52649.2,3.25E+00,5.30E-04
2026/8/25 00:20,MW2038B11750,C46,A14814,-0.06683,50399.7,49292.9,3.25E+00,5.10E-04
2026/8/25 00:19,MW2038B03018,A47,A14814,-0.05847,52462.2,54050.9,3.25E+00,5.10E-04
2026/8/25 00:18,MW2038B03029,A47,A14814,-0.02192,51316.9,53654.1,3.25E+00,4.90E-04
2026/8/25 00:18,MW2038B03006,A47,A14814,-0.01475,52573.3,54524.4,3.24E+00,5.20E-04
2026/8/25 00:18,MW2038B10380,A47,A10387,-0.02625,50981.5,52641.1,3.24E+00,6.10E-04
2026/8/25 00:18,MW2038B03015,C46,A14814,-0.05484,53327.2,52973.1,3.25E+00,5.10E-04
2026/8/25 00:17,MW2038B03043,B47,A14649,-0.06385,52807.7,51700.5,3.24E+00,6.00E-04
2026/8/25 00:17,MW2038B03011,C46,A14814,-0.01592,50491.7,53948.9,3.25E+00,5.10E-04
2026/8/25 00:17,MW2038B10200,O,A14649,-0.06804,51233.8,54359.5,0.00E+00,0.00E+00
2026/8/25 00:16,MW2038B03016,C46,A14814,-0.01165,54048.5,53235.1,3.25E+00,5.10E-04
2026/8/25 00:16,MW2038B03012,C46,A14814,-0.0811,54377.2,51654.5,3.25E+00,5.10E-04
2026/8/25 00:16,MW2038B10245,A47,A00588,-0.08965,50594.9,51825.7,3.24E+00,5.00E-04
2026/8/25 00:15,MW2038B03147,A47,A00588,-0.04262,50997.5,52861.2,3.24E+00,5.20E-04
2026/8/25 00:15,MW2038B15064,A47,A00588,-0.01204,51065.3,51106.2,3.25E+00,5.30E-04
2026/8/25 00:14,MW2038B15062,B47,A00588,-0.02516,51441.1,49387.1,3.25E+00,5.20E-04
2026/8/25 00:14,MW2038B03139,B48,A00588,-0.0911,50377.8,50836.4,3.25E+00,5.30E-04
2026/8/25 00:13,MW2038B03135,B48,A00588,-0.03581,53125.7,52429.4,3.25E+00,5.30E-04
2026/8/25 00:13,MW2038B10199,B47,A14649,-0.01091,54470.1,54542.3,3.24E+00,6.10E-04
2026/8/25 00:13,MW2038B10202,B47,A14649,-0.0972,53550.7,53123.4,3.24E+00,6.10E-04
2026/8/25 00:13,MW2038B03134,B48,A00588,-0.09639,51420.8,53329.2,3.25E+00,5.40E-04
2026/8/25 00:12,MW2038B03133,KGH,A00588,-0.06319,52173.7,54800.1,3.25E+00,5.50E-04
2026/8/25 00:12,MW2038B10201,B47,A14649,-0.0772,54018.1,54770.1,3.24E+00,6.10E-04
2026/8/25 00:12,MW2038B03141,A48,A00588,-0.08682,52514.9,51808.1,3.25E+00,5.30E-04
2026/8/25 00:12,MW2038B10208,B48,A14649,-0.0576,52560.5,52977.2,3.24E+00,6.00E-04
2026/8/25 00:11,MW2038B03136,A48,A00588,-0.02862,50714.1,50449.2,3.25E+00,5.50E-04
2026/8/25 00:11,MW2038B03126,B48,A00588,-0.0977,54005.6,50832.1,3.25E+00,5.40E-04
2026/8/25 00:11,MW2038B10207,B48,A14649,-0.04101,51733.5,52326.5,3.24E+00,6.00E-04
2026/8/25 00:11,MW2038B03130,A48,A00588,-0.04204,52666.7,54910.7,3.25E+00,5.30E-04
2026/8/25 00:10,MW2038B03153,B48,A14649,-0.02889,54922.4,51355.9,3.24E+00,6.20E-04
2026/8/25 00:10,MW2038B03071,A48,A18723,-0.06156,51016.3,51030.7,3.25E+00,5.30E-04
2026/8/25 00:10,MW2038B10196,A48,A14649,-0.06924,53413.5,49527.8,3.24E+00,6.30E-04
2026/8/25 00:10,MW2038B10389,A47,A18723,-0.0355,54308.3,49914.9,3.24E+00,5.10E-04
2026/8/25 00:09,MW2038B03151,A47,A18723,-0.0553,54003.9,51103.1,3.25E+00,5.00E-04
2026/8/25 00:08,MW2038B10289,A48,A14649,-0.03112,52931.9,50471.1,3.24E+00,6.30E-04
2026/8/25 00:08,MW2038B03152,B47,A18723,-0.08136,53136.4,49451.3,3.25E+00,5.30E-04
2026/8/25 00:08,MW2038B03157,A47,A14649,-0.09481,51665.5,51955.8,3.25E+00,6.10E-04
2026/8/25 00:08,MW2038B10387,A47,A18723,-0.06979,54681.8,54642.7,3.24E+00,5.20E-04
2026/8/25 00:08,MW2038B03131,A48,A14649,-0.06489,53827.3,51983.1,3.25E+00,6.30E-04
2026/8/25 00:07,MW2038B10378,A47,A18723,-0.05144,51426.6,52402.7,3.24E+00,5.10E-04
2026/8/25 00:07,MW2038B13626,B49,A24310,-0.0822,54033.2,49957.5,3.25E+00,5.90E-04
2026/8/25 00:07,MW2038B10384,A47,A18723,-0.05378,51591.7,49350.7,3.24E+00,5.20E-04
2026/8/25 00:07,MW2038B13625,A49,A24310,-0.03107,50314.1,52108.6,3.25E+00,5.80E-04
2026/8/25 00:07,MW2038B10301,A47,A18723,-0.06929,53910.2,49334.4,3.24E+00,5.10E-04
2026/8/25 00:06,MW2038B13624,A49,A24310,-0.09849,52455.7,49582.9,3.24E+00,6.00E-04
