ID,Time,PLCCellID_CE,PLCCellIDClass_CE,BacirEchk_CE,MESSENDOUTCELLPOS,MESSENDOUTCELLID,PLCTrayID_CE,K_Value,3.45V_mAH,3.5-2.8V_mAH,acirVP12_CE,acirRP12_CE,CellThicknessP12_CE,PLCStartTime_CE,PLCCompleteTme_CE
1820675,2026/8/19 15:11,MW2045B63304,O,NULL,1,                    ,A10638,0.00284,51099.1,50606.4,3.24E+00,8.90E-04,18168,NULL,268
1820674,2026/8/19 15:11,MW2045B09906,O,NULL,1,NULL,A07165,0.02526,52428.7,50973.5,3.24E+00,7.40E-04,18663,NULL,268
1820673,2026/8/19 15:11,MW2045B63291,O,NULL,1,                    ,A10638,0.00694,53432.6,51094.5,3.24E+00,8.30E-04,18341,NULL,268
1820672,2026/8/19 15:11,MW2044B01510,O,NULL,1,NULL,A07165,-0.02655,54759.9,52538.6,3.24E+00,7.00E-04,18628,NULL,268
1820671,2026/8/19 15:10,MW2045B63251,O,NULL,1,                    ,A10638,0.01499,52640.5,52609.2,3.24E+00,8.00E-04,18205,NULL,268
1820670,2026/8/19 15:10,MW2017B07549,CHH,NULL,20,NULL,A22056,-0.01521,54131.2,51652.2,3.21E+00,8.00E-04,18695,NULL,268
1820669,2026/8/19 15:10,MW2045B63252,O,NULL,1,                    ,A10638,0.01118,52964.8,53223.9,3.24E+00,8.00E-04,18168,NULL,268
1820668,2026/8/19 15:10,MW2016B03953,CHH,NULL,20,NULL,A22056,-0.02901,50161.5,54537.6,3.22E+00,7.80E-04,18644,NULL,268
1820667,2026/8/19 15:09,MW2045B63249,O,NULL,1,                    ,A10638,0.01441,54382.2,53888.1,3.24E+00,6.80E-04,18154,NULL,268
1820666,2026/8/19 15:09,MW2017B09297,CHH,NULL,20,NULL,A22056,0.00029,53947.6,52701.9,3.22E+00,7.10E-04,18940,NULL,268
1820665,2026/8/19 15:09,MW2045B63250,O,NULL,1,                    ,A10638,-0.02226,53371.9,51355.4,3.24E+00,8.00E-04,18157,NULL,268
1820664,2026/8/19 15:09,MW2016B03954,CHH,NULL,20,NULL,A22056,0.0179,54418.3,50885.5,3.22E+00,7.20E-04,18563,NULL,268
1820663,2026/8/19 15:09,MW2045B36878,O,NULL,1,                    ,A00350,-0.00606,52037.4,52269.5,3.24E+00,8.60E-04,18260,NULL,268
1820662,2026/8/19 15:08,MW2017B08368,O,NULL,1,NULL,A22056,0.0237,52578.3,54377.7,0.00E+00,0.00E+00,18854,NULL,268
1820661,2026/8/19 15:08,MW2045B53184,O,NULL,1,                    ,A00350,0.01422,54578.5,51069.5,3.24E+00,9.20E-04,18071,NULL,268
1820660,2026/8/19 15:08,MW2045B53184,O,NULL,1,                    ,A00350,0.00772,53507.7,52782.9,3.24E+00,9.20E-04,18071,NULL,268
1820659,2026/8/19 15:08,MW2045B53179,O,NULL,1,                    ,A00350,-0.00625,50656.7,50852.4,3.24E+00,8.70E-04,18063,NULL,268
1820658,2026/8/19 15:07,MW2045B36880,O,NULL,1,                    ,A00350,-0.0329,51800.9,51392.9,3.24E+00,8.20E-04,18331,NULL,268
1820657,2026/8/19 15:07,MW2045B53173,O,NULL,1,                    ,A00350,-0.02973,51191.8,50526.6,3.24E+00,8.70E-04,17954,NULL,268
1820656,2026/8/19 15:06,MW2045B36881,O,NULL,1,                    ,A00350,-0.03218,51941.3,54182.9,3.23E+00,6.70E-04,18243,NULL,268
1820655,2026/8/19 15:06,MW2045B53226,O,NULL,1,                    ,A00350,-0.02781,50302.8,53993.7,3.24E+00,8.80E-04,18046,NULL,268
1820654,2026/8/19 15:06,MW2045B59661,AC20,NULL,10,NULL,A22056,-0.03183,50498.4,50361.4,3.24E+00,8.70E-04,18674,NULL,268
1820653,2026/8/19 15:06,MW2045B36882,O,NULL,1,                    ,A00350,-0.02123,54811.5,52908.5,3.24E+00,6.60E-04,18349,NULL,268
1820652,2026/8/19 15:05,MW2045B59773,AC20,NULL,10,NULL,A22056,-0.03116,50079.1,50339.6,3.24E+00,9.00E-04,18454,NULL,268
1820651,2026/8/19 15:05,MW2045B52990,O,NULL,1,                    ,A00350,-0.03481,54072.4,50411.2,3.24E+00,8.10E-04,18065,NULL,268
1820650,2026/8/19 15:05,MW2045B59905,AC20,NULL,10,NULL,A22056,-0.03802,53495.2,52290.6,3.24E+00,8.10E-04,18310,NULL,268
1820649,2026/8/19 15:04,MW2045B52951,O,NULL,1,                    ,A00350,-0.0183,51630.6,50408.6,3.24E+00,9.20E-04,17949,NULL,268
1820648,2026/8/19 15:04,MW2045B59844,AC20,NULL,10,NULL,A22056,-0.04054,50182.1,52194.8,3.24E+00,9.40E-04,18605,NULL,268
1820647,2026/8/19 15:04,MW2045B52950,O,NULL,1,                    ,A00350,-0.02736,52399.5,51678.3,3.24E+00,8.00E-04,18015,NULL,268
1820646,2026/8/19 15:04,MW2045B59848,CHH,NULL,20,NULL,A22056,-0.04856,54664.5,50946.5,3.24E+00,7.10E-04,18489,NULL,268
1820645,2026/8/19 15:04,MW2045B52998,O,NULL,1,                    ,A00350,-0.0277,50876.1,51243.4,3.23E+00,8.10E-04,17993,NULL,268
1820644,2026/8/19 15:03,MW2045B59849,AC20,NULL,10,NULL,A22056,-0.05136,52660.8,50243.3,3.24E+00,9.20E-04,18546,NULL,268
1820643,2026/8/19 15:03,MW2016B08551,AC20,NULL,10,                    ,A03577,-0.01623,52476.5,50686.3,3.22E+00,8.20E-04,18169,NULL,268
1820642,2026/8/19 15:03,MW2045B37925,AC20,NULL,10,NULL,A22056,-0.05285,53098.7,51332.1,3.24E+00,8.50E-04,18737,NULL,268
1820641,2026/8/19 15:03,MW2017B08204,AC20,NULL,10,                    ,A03577,-0.03751,50423.2,52109.9,3.22E+00,8.60E-04,18353,NULL,268
1820640,2026/8/19 15:02,MW2045B24826,AC20,NULL,10,NULL,A13605,-0.03612,51882.7,51452.6,3.24E+00,1.03E-03,18643,NULL,268
1820639,2026/8/19 15:02,MW2017B11219,AC20,NULL,10,                    ,A03577,0.00592,52999.6,53962.3,3.22E+00,8.20E-04,18341,NULL,268
1820638,2026/8/19 15:02,MW2045B09683,B45,NULL,12,NULL,A13605,0.02554,53174.9,54467.1,3.24E+00,7.10E-04,18582,NULL,268
1820637,2026/8/19 15:02,MW2017B07440,AC20,NULL,10,                    ,A03577,-0.0298,50913.9,53238.9,3.22E+00,9.50E-04,18260,NULL,268
1820636,2026/8/19 15:02,MW2017B08787,AC20,NULL,10,                    ,A03577,0.00099,54621.4,53350.8,3.22E+00,8.50E-04,18265,NULL,268
1820635,2026/8/19 15:02,MW2045B40666,O,NULL,1,NULL,A13605,0.02554,51543.5,52372.2,0.00E+00,0.00E+00,18815,NULL,268
1820634,2026/8/19 15:01,MW2017B14437,C47,NULL,24,                    ,A03577,-0.00832,54455.2,50869.2,3.22E+00,7.90E-04,18303,NULL,268
1820633,2026/8/19 15:01,MW2017B09286,AC20,NULL,10,                    ,A03577,-0.01497,53513.4,52493.8,3.22E+00,8.20E-04,18518,NULL,268
1820632,2026/8/19 15:00,MW2017B09287,AC20,NULL,10,                    ,A03577,-0.02621,53249.1,50836.3,3.22E+00,8.80E-04,18436,NULL,268
1820631,2026/8/19 15:00,MW2017B09318,AC20,NULL,10,                    ,A03577,-0.02409,51816.5,50389.3,3.21E+00,8.20E-04,18200,NULL,268
1820630,2026/8/19 14:59,MW2017B07815,AC20,NULL,10,                    ,A03577,-0.0477,51562.9,53054.5,3.21E+00,8.70E-04,18256,NULL,268
1820629,2026/8/19 14:59,MW2017B08072,AC20,NULL,10,                    ,A03577,-0.02619,51108.3,52470.7,3.22E+00,8.60E-04,18350,NULL,268
1820628,2026/8/19 14:59,MW2017B08039,AC20,NULL,10,                    ,A03577,-0.03298,51074.5,54491.2,3.21E+00,8.70E-04,18231,NULL,268
1820627,2026/8/19 14:58,MW2045B54854,AC20,NULL,10,                    ,A00210,-0.02157,52299.3,50457.8,3.24E+00,1.01E-03,18200,NULL,268
1820626,2026/8/19 14:58,MW2045B40486,O,NULL,1,NULL,A13605,-0.0439,52226.9,54889.6,0.00E+00,0.00E+00,18601,NULL,268
1820625,2026/8/19 14:58,MW2043B03958,AC20,NULL,10,                    ,A00210,-0.00864,54750.2,50305.4,3.23E+00,1.01E-03,18319,NULL,268
1820624,2026/8/19 14:58,MW2043B03958,AC20,NULL,10,                    ,A00210,-0.04122,50711.5,51647.9,3.23E+00,1.01E-03,18319,NULL,268
1820623,2026/8/19 14:57,MW2043B04700,AC20,NULL,10,                    ,A00210,-0.03537,54630.2,50744.8,3.23E+00,1.04E-03,18320,NULL,268
1820622,2026/8/19 14:57,MW2043B03911,AC20,NULL,10,                    ,A00210,-0.03547,50752.5,52422.3,3.23E+00,9.50E-04,18273,NULL,268
1820621,2026/8/19 14:57,MW2045B32371,AC20,NULL,10,                    ,A00210,-0.03395,53658.9,54599.6,3.24E+00,9.80E-04,18109,NULL,268
1820620,2026/8/19 14:56,MW2045B40656,O,NULL,1,NULL,A13605,-0.05879,52181.2,52636.1,0.00E+00,0.00E+00,18605,NULL,268
1820619,2026/8/19 14:56,MW2045B54580,AC20,NULL,10,                    ,A00210,-0.04109,52212.9,53809.2,3.24E+00,8.90E-04,18269,NULL,268
1820618,2026/8/19 14:56,MW2045B59209,AC20,NULL,10,                    ,A00210,-0.05292,53386.9,53568.4,3.24E+00,8.60E-04,18326,NULL,268
1820617,2026/8/19 14:55,MW2045B59206,AC20,NULL,10,                    ,A00210,-0.0326,51341.5,52886.9,3.24E+00,8.90E-04,18059,NULL,268
1820616,2026/8/19 14:55,MW2045B32696,AC20,NULL,10,                    ,A00210,-0.03348,51830.3,50726.7,3.24E+00,1.11E-03,17992,NULL,268
1820615,2026/8/19 14:54,MW2045B32667,AC20,NULL,10,                    ,A00210,-0.05964,53667.4,51358.4,3.24E+00,9.30E-04,18032,NULL,268
1820614,2026/8/19 14:54,MW2045B40669,O,NULL,1,NULL,A13605,-0.03453,53214.2,54988.7,0.00E+00,0.00E+00,18627,NULL,268
1820613,2026/8/19 14:54,MW2045B32666,AC20,NULL,10,                    ,A00210,-0.03826,50567.3,53911.5,3.24E+00,1.09E-03,17959,NULL,268
1820612,2026/8/19 14:53,MW2045B32698,AC20,NULL,10,                    ,A00210,-0.03417,50411.1,50855.7,3.24E+00,8.90E-04,18116,NULL,268
1820611,2026/8/19 14:53,MW2045B46161,AC20,NULL,10,                    ,A14622,-0.03635,50192.2,52790.8,3.24E+00,1.12E-03,18109,NULL,268
1820610,2026/8/19 14:53,MW2044B01647,AC20,NULL,10,                    ,A14622,-0.04409,53296.5,52098.9,3.24E+00,9.50E-04,18452,NULL,268
1820609,2026/8/19 14:52,MW2044B01646,AC20,NULL,10,                    ,A14622,-0.03468,53105.6,50895.9,3.24E+00,9.30E-04,18310,NULL,268
1820608,2026/8/19 14:52,MW2045B40528,AC20,NULL,10,                    ,A14622,-0.03412,50696.4,54759.3,3.24E+00,1.38E-03,18289,NULL,268
1820607,2026/8/19 14:52,MW2045B40683,AC20,NULL,10,NULL,A13605,-0.03735,51145.8,50862.9,3.24E+00,1.35E-03,18673,NULL,268
1820606,2026/8/19 14:51,MW2045B47248,AC20,NULL,10,                    ,A14622,-0.03269,51366.3,52144.9,3.24E+00,9.90E-04,18297,NULL,268
1820605,2026/8/19 14:51,MW2045B40563,AC20,NULL,10,NULL,A13605,-0.05724,51476.2,52564.4,3.24E+00,1.05E-03,18690,NULL,268
1820604,2026/8/19 14:51,MW2045B51379,AC20,NULL,10,                    ,A14622,-0.05936,52482.7,51518.6,3.24E+00,8.90E-04,18235,NULL,268
1820603,2026/8/19 14:51,MW2042B07880,A45,NULL,5,NULL,A13605,-0.05496,54951.7,52066.2,3.24E+00,8.00E-04,18785,NULL,268
1820602,2026/8/19 14:51,MW2045B51383,AC20,NULL,10,                    ,A14622,-0.04163,53452.9,52388.6,3.24E+00,8.50E-04,18364,NULL,268
1820601,2026/8/19 14:50,MW2045B31973,A44,NULL,4,NULL,A13605,-0.03039,54407.9,50473.4,3.24E+00,7.60E-04,18560,NULL,268
1820600,2026/8/19 14:50,MW2044B24454,AC20,NULL,10,                    ,A14622,-0.03526,51833.3,51491.8,3.23E+00,9.70E-04,18399,NULL,268
1820599,2026/8/19 14:50,MW2045B53171,O,NULL,1,NULL,A13605,-0.05614,50020.6,51463.4,0.00E+00,0.00E+00,18539,NULL,268
1820598,2026/8/19 14:50,MW2045B47372,AC20,NULL,10,                    ,A14622,-0.03128,53980.5,51572.3,3.24E+00,9.20E-04,17960,NULL,268
1820597,2026/8/19 14:50,MW2045B47372,AC20,NULL,10,                    ,A14622,-0.04332,50216.1,50852.9,3.24E+00,9.20E-04,17960,NULL,268
1820596,2026/8/19 14:49,MW2045B44524,AC20,NULL,10,                    ,A14622,-0.03005,50602.3,50687.9,3.24E+00,1.14E-03,18241,NULL,268
1820595,2026/8/19 14:49,MW2045B29433,AC20,NULL,10,                    ,A14622,-0.04021,54747.5,54344.4,3.24E+00,8.60E-04,18197,NULL,268
1820594,2026/8/19 14:49,MW2045B45875,AC20,NULL,10,NULL,A13605,0.0021,53328.4,51051.1,3.24E+00,9.00E-04,18646,NULL,268
1820593,2026/8/19 14:48,MW2045B34577,AC20,NULL,10,                    ,A14622,-0.03287,51249.8,50446.1,3.24E+00,1.03E-03,18355,NULL,268
1820592,2026/8/19 14:48,MW2042B04090,C47,NULL,24,NULL,A14705,0.00443,52856.5,54506.2,3.23E+00,7.50E-04,18963,NULL,268
1820591,2026/8/19 14:48,MW2045B38706,AC20,NULL,10,                    ,A16950,-0.03883,50379.1,54507.5,3.24E+00,9.60E-04,17794,NULL,268
1820590,2026/8/19 14:48,MW2041B09383,AC20,NULL,10,NULL,A14705,-0.03652,51405.5,53475.5,3.23E+00,9.40E-04,18627,NULL,268
1820589,2026/8/19 14:48,MW2045B39948,AC20,NULL,10,                    ,A16950,0.00135,52648.7,53085.4,3.24E+00,1.25E-03,18196,NULL,268
1820588,2026/8/19 14:47,MW2042B05555,O,NULL,1,NULL,A14705,-0.03048,54933.4,50825.8,0.00E+00,0.00E+00,18753,NULL,268
1820587,2026/8/19 14:47,MW2045B45889,O,NULL,1,                    ,A16950,0.01133,52527.6,54536.6,0.00E+00,0.00E+00,18145,NULL,268
1820586,2026/8/19 14:46,MW2045B40432,AC20,NULL,10,                    ,A16950,-0.03092,54773.9,50944.5,3.24E+00,9.90E-04,18167,NULL,268
1820585,2026/8/19 14:46,MW2045B40455,AC20,NULL,10,                    ,A16950,0.00634,50988.5,54048.8,3.24E+00,1.40E-03,18060,NULL,268
1820584,2026/8/19 14:45,MW2045B39288,AC20,NULL,10,                    ,A16950,-0.03385,54864.1,52094.6,3.24E+00,8.80E-04,18102,NULL,268
1820583,2026/8/19 14:45,MW2045B39857,AC20,NULL,10,                    ,A16950,0.00094,51632.3,51549.8,3.24E+00,1.41E-03,18228,NULL,268
1820582,2026/8/19 14:44,MW2045B40244,AC20,NULL,10,                    ,A16950,-0.05769,52749.4,53162.6,3.24E+00,1.40E-03,18128,NULL,268
1820581,2026/8/19 14:44,MW2045B40492,AC20,NULL,10,                    ,A16950,0.01167,51154.4,51895.7,3.24E+00,1.37E-03,18054,NULL,268
1820580,2026/8/19 14:44,MW2042B00257,AC20,NULL,10,NULL,A14705,-0.03606,51500.9,50290.7,3.23E+00,9.10E-04,18699,NULL,268
1820579,2026/8/19 14:44,MW2045B40482,AC20,NULL,10,                    ,A16950,0.00992,52438.1,51709.8,3.24E+00,1.24E-03,18195,NULL,268
1820578,2026/8/19 14:43,MW2041B04560,AC20,NULL,10,NULL,A14705,-0.05078,50829.7,54386.8,3.23E+00,8.30E-04,19011,NULL,268
1820577,2026/8/19 14:43,MW2045B38895,AC20,NULL,10,                    ,A16950,-0.01007,52382.2,52283.9,3.24E+00,9.90E-04,18014,NULL,268
1820576,2026/8/19 14:43,MW2041B09317,AC20,NULL,10,NULL,A14705,-0.0106,51993.1,51064.3,3.22E+00,8.60E-04,18623,NULL,268
1820575,2026/8/19 14:43,MW2045B45851,AC20,NULL,10,                    ,A16950,-0.03801,53819.7,51923.3,3.24E+00,9.80E-04,18142,NULL,268
1820574,2026/8/19 14:43,MW2043B09633,AC20,NULL,10,                    ,A06193,0.02136,53047.3,54438.1,3.23E+00,3.27E-03,18381,NULL,268
1820573,2026/8/19 14:42,MW2041B10624,AC20,NULL,10,NULL,A14705,-0.03666,54398.2,51887.5,3.23E+00,8.50E-04,18567,NULL,268
1820572,2026/8/19 14:42,MW2045B11459,AC20,NULL,10,                    ,A06193,-0.01891,54821.5,52071.9,3.23E+00,9.20E-04,18291,NULL,268
1820571,2026/8/19 14:42,MW2042B02828,AC20,NULL,10,NULL,A14705,-0.01815,54117.2,54440.3,3.23E+00,8.30E-04,18825,NULL,268
1820570,2026/8/19 14:42,MW2045B31472,AC20,NULL,10,                    ,A06193,-0.03492,50079.9,51309.5,3.23E+00,1.00E-03,17830,NULL,268
1820569,2026/8/19 14:42,MW2042B09533,C47,NULL,24,NULL,A14705,-0.00552,50927.7,52615.1,3.23E+00,7.70E-04,18907,NULL,268
1820568,2026/8/19 14:41,MW2045B02261,AC20,NULL,10,                    ,A06193,-0.03802,50855.3,52759.1,3.23E+00,9.90E-04,18200,NULL,268
1820567,2026/8/19 14:41,MW2043B07723,C47,NULL,24,NULL,A14705,-0.00042,53474.8,51193.8,3.23E+00,7.30E-04,18897,NULL,268
1820566,2026/8/19 14:41,MW2045B33429,AC20,NULL,10,                    ,A06193,-0.03381,51374.4,50845.3,3.23E+00,1.05E-03,18028,NULL,268
1820565,2026/8/19 14:41,MW2042B04187,O,NULL,1,NULL,A14705,0.00448,53077.8,54810.8,0.00E+00,0.00E+00,19044,NULL,268
1820564,2026/8/19 14:40,MW2045B27252,AC20,NULL,10,                    ,A06193,-0.03004,54334.8,54420.1,3.23E+00,8.50E-04,18155,NULL,268
1820563,2026/8/19 14:40,MW2045B29838,AC20,NULL,10,                    ,A06193,0.00387,50947.5,54433.9,3.23E+00,1.01E-03,18251,NULL,268
1820562,2026/8/19 14:40,MW2045B19941,AC20,NULL,10,                    ,A06193,-0.04845,53954.2,52103.3,3.23E+00,1.04E-03,18148,NULL,268
1820561,2026/8/19 14:39,MW2045B05126,AC20,NULL,10,                    ,A06193,0.01536,54238.2,53151.5,3.23E+00,8.30E-04,18001,NULL,268
1820560,2026/8/19 14:39,MW2042B02601,C47,NULL,24,NULL,A14705,-0.03119,54806.9,50652.9,3.23E+00,7.40E-04,18852,NULL,268
1820559,2026/8/19 14:39,MW2045B46043,AC20,NULL,10,                    ,A06193,0.01005,52550.4,52728.2,3.24E+00,1.11E-03,18191,NULL,268
1820558,2026/8/19 14:39,MW2043B09539,O,NULL,1,NULL,A11834,-0.03098,51001.3,53835.7,0.00E+00,0.00E+00,18819,NULL,268
1820557,2026/8/19 14:38,MW2045B42078,AC20,NULL,10,                    ,A06193,0.02249,54420.7,50203.5,3.23E+00,8.60E-04,18368,NULL,268
1820556,2026/8/19 14:38,MW2045B39193,AC20,NULL,10,                    ,A06193,0.00257,52937.9,54447.1,3.24E+00,8.40E-04,17959,NULL,268
1820555,2026/8/19 14:37,MW2045B10081,AC20,NULL,10,                    ,A02073,-0.05373,51131.1,52399.5,3.24E+00,9.00E-04,18143,NULL,268
1820554,2026/8/19 14:37,MW2040B03590,AC20,NULL,10,                    ,A02073,0.02547,52866.9,53096.7,3.23E+00,1.28E-03,18263,NULL,268
1820553,2026/8/19 14:37,MW2045B31219,AC20,NULL,10,                    ,A02073,-0.04065,53902.8,51112.2,3.24E+00,8.50E-04,18264,NULL,268
1820552,2026/8/19 14:36,MW2045B17054,AC20,NULL,10,                    ,A02073,0.00836,52245.6,51921.9,3.23E+00,1.18E-03,18261,NULL,268
1820551,2026/8/19 14:36,MW2042B08915,AC20,NULL,10,                    ,A02073,0.01048,51024.6,52703.6,3.23E+00,9.40E-04,18254,NULL,268
1820550,2026/8/19 14:35,MW2042B06688,AC20,NULL,10,                    ,A02073,0.01196,53375.6,52476.5,3.23E+00,1.19E-03,18302,NULL,268
1820549,2026/8/19 14:35,MW2045B33609,AC20,NULL,10,                    ,A02073,-0.03619,54825.4,50781.1,3.23E+00,1.18E-03,18326,NULL,268
1820548,2026/8/19 14:35,MW2045B32977,AC20,NULL,10,                    ,A02073,0.00846,50799.6,52238.7,3.24E+00,1.01E-03,18050,NULL,268
1820547,2026/8/19 14:34,MW2045B32978,AC20,NULL,10,                    ,A02073,0.00091,52465.7,52914.8,3.24E+00,1.00E-03,18135,NULL,268
1820546,2026/8/19 14:34,MW2045B34574,AC20,NULL,10,                    ,A02073,-0.03126,50332.1,54221.6,3.23E+00,1.00E-03,18249,NULL,268
1820545,2026/8/19 14:33,MW2045B19656,AC20,NULL,10,                    ,A02073,-0.0352,54128.8,52012.6,3.24E+00,1.00E-03,18304,NULL,268
1820544,2026/8/19 14:33,MW2043B09632,AC20,NULL,10,                    ,A02073,-0.01222,50838.8,50838.1,3.24E+00,8.40E-04,18348,NULL,268
1820543,2026/8/19 14:32,MW2044B11675,AC20,NULL,10,                    ,A07873,-0.01412,51115.3,53498.8,3.23E+00,8.80E-04,18177,NULL,268
1820542,2026/8/19 14:32,MW2044B18965,AC20,NULL,10,                    ,A07873,-0.01756,53652.8,52685.3,3.24E+00,9.90E-04,18406,NULL,268
1820541,2026/8/19 14:32,MW2043B09536,B47,NULL,14,NULL,A11834,-0.03176,54268.9,52323.5,3.23E+00,7.70E-04,18833,NULL,268
1820540,2026/8/19 14:32,MW2044B18963,AC20,NULL,10,                    ,A07873,-0.02999,53777.2,54183.1,3.23E+00,1.00E-03,18266,NULL,268
1820539,2026/8/19 14:31,MW2044B18968,AC20,NULL,10,                    ,A07873,-0.04777,53194.2,50972.9,3.23E+00,1.01E-03,18286,NULL,268
1820538,2026/8/19 14:31,MW2043B09537,B47,NULL,14,NULL,A11834,-0.0039,51505.6,52813.8,3.23E+00,7.70E-04,18853,NULL,268
1820537,2026/8/19 14:31,MW2044B18967,AC20,NULL,10,                    ,A07873,-0.03454,51199.1,51814.2,3.23E+00,1.01E-03,18285,NULL,268
1820536,2026/8/19 14:31,MW2045B06670,B47,NULL,14,NULL,A11834,-0.0019,53407.1,54199.5,3.23E+00,7.60E-04,18769,NULL,268
1820535,2026/8/19 14:31,MW2044B18966,AC20,NULL,10,                    ,A07873,-0.03359,54729.6,51429.4,3.23E+00,9.70E-04,18339,NULL,268
1820534,2026/8/19 14:30,MW2045B06685,AC20,NULL,10,NULL,A11834,-0.004,50217.6,53134.1,3.23E+00,8.50E-04,18754,NULL,268
1820533,2026/8/19 14:30,MW2044B18964,AC20,NULL,10,                    ,A07873,-0.03254,53988.5,51194.7,3.23E+00,9.70E-04,18376,NULL,268
1820532,2026/8/19 14:30,MW2045B06668,AC20,NULL,10,NULL,A11834,-0.00394,51262.4,53548.5,3.23E+00,9.00E-04,18844,NULL,268
1820531,2026/8/19 14:30,MW2044B18961,AC20,NULL,10,                    ,A07873,-0.03225,52023.5,51654.4,3.24E+00,1.01E-03,18427,NULL,268
1820530,2026/8/19 14:29,MW2045B06204,B47,NULL,14,NULL,A11834,-0.00846,51533.6,51086.4,3.23E+00,7.40E-04,18605,NULL,268
1820529,2026/8/19 14:29,MW2044B13466,AC20,NULL,10,                    ,A07873,-0.03249,54586.7,52471.1,3.24E+00,9.10E-04,18093,NULL,268
1820528,2026/8/19 14:29,MW2045B05985,B47,NULL,14,NULL,A11834,-0.00801,54418.4,50660.3,3.23E+00,7.50E-04,18672,NULL,268
1820527,2026/8/19 14:29,MW2045B03809,AC20,NULL,10,                    ,A07873,-0.00736,50625.3,54150.6,3.23E+00,8.40E-04,17995,NULL,268
1820526,2026/8/19 14:29,MW2045B46807,B47,NULL,14,NULL,A11834,-0.0309,53535.6,51815.7,3.24E+00,7.60E-04,18552,NULL,268
1820525,2026/8/19 14:29,MW2045B03834,AC20,NULL,10,                    ,A07873,-0.00396,52143.4,51381.8,3.23E+00,8.30E-04,18146,NULL,268
1820524,2026/8/19 14:28,MW2044B06069,B47,NULL,14,NULL,A11834,-0.03494,53459.4,52983.7,3.23E+00,8.00E-04,18787,NULL,268
1820523,2026/8/19 14:28,MW2045B02375,AC20,NULL,10,                    ,A07873,0.01472,51317.4,54888.9,3.23E+00,8.60E-04,18353,NULL,268
1820522,2026/8/19 14:28,MW2044B21457,AC20,NULL,10,                    ,A03477,0.00528,51920.1,50662.3,3.24E+00,8.90E-04,17885,NULL,268
1820521,2026/8/19 14:28,MW2044B06009,C47,NULL,24,NULL,A11834,-0.03628,51734.2,52094.4,3.24E+00,7.40E-04,18706,NULL,268
1820520,2026/8/19 14:27,MW2044B21477,AC20,NULL,10,                    ,A03477,0.01055,51428.7,54957.5,3.24E+00,8.40E-04,18172,NULL,268
1820519,2026/8/19 14:27,MW2044B02546,AC20,NULL,10,NULL,A11834,-0.04434,51994.1,54647.5,3.23E+00,8.10E-04,18542,NULL,268
1820518,2026/8/19 14:27,MW2045B58776,AC20,NULL,10,                    ,A03477,-0.03069,50403.2,52489.4,3.24E+00,8.40E-04,18315,NULL,268
1820517,2026/8/19 14:27,MW2045B38164,AC20,NULL,10,NULL,A17038,0.00332,50147.6,54239.1,3.24E+00,8.50E-04,18772,NULL,268
1820516,2026/8/19 14:27,MW2045B34691,AC20,NULL,10,                    ,A03477,0.00183,54601.9,51329.7,3.23E+00,9.40E-04,18281,NULL,268
1820515,2026/8/19 14:26,MW2044B01791,AC20,NULL,10,NULL,A17038,0.00137,53843.2,53104.1,3.24E+00,9.50E-04,18509,NULL,268
1820514,2026/8/19 14:26,MW2045B56463,AC20,NULL,10,                    ,A03477,0.01378,54495.8,51661.7,3.24E+00,8.70E-04,18331,NULL,268
1820513,2026/8/19 14:26,MW2045B59226,O,NULL,1,NULL,A17038,0.01433,51782.7,50525.5,0.00E+00,0.00E+00,18607,NULL,268
1820512,2026/8/19 14:26,MW2044B22942,AC20,NULL,10,                    ,A03477,0.00425,51922.9,52227.9,3.23E+00,8.40E-04,18198,NULL,268
1820511,2026/8/19 14:24,MW2044B24538,C47,NULL,24,NULL,A17038,0.02065,50619.8,52956.3,3.24E+00,8.00E-04,18847,NULL,268
1820510,2026/8/19 14:24,MW2044B24539,O,NULL,1,NULL,A17038,0.00892,51367.5,53993.2,0.00E+00,0.00E+00,18902,NULL,268
1820509,2026/8/19 14:24,MW2044B22942,AC20,NULL,10,                    ,A03477,0.01595,51288.5,53336.4,3.23E+00,8.40E-04,18198,NULL,268
1820508,2026/8/19 14:24,MW2044B22942,AC20,NULL,10,                    ,A03477,0.01345,52879.8,54781.7,3.23E+00,8.40E-04,18198,NULL,268
1820507,2026/8/19 14:23,MW2045B42192,AC20,NULL,10,                    ,A03477,0.02215,51781.4,52097.2,3.24E+00,8.60E-04,18174,NULL,268
1820506,2026/8/19 14:23,MW2045B49325,AC20,NULL,10,                    ,A03477,0.00736,50589.5,51435.9,3.23E+00,8.70E-04,18232,NULL,268
1820505,2026/8/19 14:23,MW2045B06818,AC20,NULL,10,                    ,A03477,0.005,50604.6,53005.8,3.23E+00,8.70E-04,18182,NULL,268
1820504,2026/8/19 14:22,MW2045B07011,AC20,NULL,10,                    ,A03477,0.00021,51415.4,51251.1,3.23E+00,8.60E-04,18178,NULL,268
1820503,2026/8/19 14:22,MW2045B35066,AC20,NULL,10,                    ,A03477,0.00057,52618.9,52164.9,3.23E+00,8.80E-04,18268,NULL,268
1820502,2026/8/19 14:21,MW2044B19991,AC20,NULL,10,                    ,A03477,-0.03974,50062.9,50878.9,3.24E+00,8.60E-04,18057,NULL,268
